id_number	mz	rtime	empCpd	neutral_formula	ion_relation	rtime_left_base	rtime_right_base	parent_masstrack_id	peak_area	cSelectivity	goodness_fitting	snr	detection_counts	214
F15725	224.091	560.64	_singleton_4640	C11H11NO3	singleton	559.03	564.52	9941	2515456	0.92	0.92	3	1	2543365
F15726	224.091	595.52	kp1795_223.0835		M0,M+H+	591.67	598.39	9941	2474741	0.75	0.8	3	1	2504034
F15727	224.091	601.58	_singleton_4641	C11H11NO3	singleton	598.39	605.37	9941	4293834	1.0	0.97	10	1	4328866
F15728	224.091	778.28	4642	C11H11NO3	singleton	774.5	782.06	9941	5031646	0.93	0.79	13	1	5097374
F15729	225.0353	225.46	6498	C6H12N2O3S2	singleton	221.85	228.38	9942	1528484	1.0	0.99	36	1	1551312
F15733	229.0494	321.31	_singleton_5871	C13H8O4		317.33	325.33	9950	2680425	1.0	0.91	30	1	2726889
F15734	229.0494	376.09	5872	C13H8O4	singleton	374.07	379.08	9950	809852	0.79	0.99	5	1	821793
F15735	233.0432	835.6	11513	C5H11O7P	singleton	831.75	839.49	9956	3039475	0.85	0.93	169	1	3073198
F15736	235.0618	47.32	11514	C7H13N3O4S	singleton	45.74	50.19	9958	781906	1.0	0.91	109	1	738760
F15738	235.1179	44.8	11515	C11H15F3NO	singleton	40.99	48.59	9959	1676623	0.85	0.8	30	1	1654546
F15739	236.0723	298.35	11516	C10H15NO2S	singleton	296.11	300.93	9961	10449383	1.0	0.98	1496	1	10465383
F15744	237.0869	38.1	_singleton_11520	C11H9NO4	singleton	34.62	38.74	9963	8205021	0.75	0.91	26	1	8219021
F15745	237.0869	41.63	kp1796_236.0794		M0,M+H+	38.74	45.43	9963	28690090	0.88	0.75	62	1	28712090
F15747	237.0869	101.74	kp1797_200.1026		M0,HCl	97.96	105.53	9963	49049486	0.88	0.8	104	1	49074486
F15749	238.1074	309.34	kp2188_237.0997		M0,M+H+	305.27	313.37	9965	2995112	1.0	0.99	52	1	3030220
F15751	239.2369	717.85	kp304_238.2294		M0,M+H+	714.08	721.61	9966	209643293	1.0	0.94	152	1	209668293
F15752	241.0582	317.01	5898	C11H10N2O3	singleton	313.04	320.31	9967	2981179	1.0	0.92	213	1	3001910
F15755	241.1406	461.76	11524	C12H16BFO2	singleton	460.1	465.41	9969	1461650	0.74	0.71	14	1	1478650
F15756	241.1406	476.04	kp1799_240.1332		M0,M+H+	473.05	479.27	9969	12911450	1.0	0.97	124	1	12931450
F15758	249.0943	298.35	11525	C14H16O2S	singleton	295.42	301.93	9972	8414673	0.94	0.99	460	1	8435673
F15759	249.0943	385.67	kp388_247.0839		13C/12C,M+H+	381.72	389.66	9972	719672509	1.0	1.0	4812	1	719697509
F15761	251.1764	610.44	11526	C14H22N2O2	singleton	607.26	612.99	9975	823007	1.0	0.97	100	1	833112
F15762	253.117	74.85	6009	C10H15N5O3	singleton	70.83	78.21	9976	1254503	0.92	0.98	108	1	1282999
F15763	255.1062	243.51	11527	C8H16N4O4	singleton	239.42	247.56	9977	2170443	0.78	0.96	37	1	2220678
F15769	258.078	62.22	6810	C9H14N4O3S	singleton	58.43	65.99	9982	5014808	0.85	0.85	97	1	5110429
F15770	259.1643	336.72	kp2189_258.1571		M0,M+H+	333.03	340.75	9983	3428555	1.0	0.99	152	1	3461700
F15771	263.1108	339.41	kp694_262.1032		M0,M+H+	335.38	343.41	9987	42009814	1.0	1.0	861	1	42034814
F15773	263.138	186.87	11528	C14H15NO3	singleton	184.2	189.56	9988	872577	0.73	0.96	7	1	889577
F15774	263.138	211.66	kp1800_262.131		M0,M+H+	208.62	215.75	9988	31761129	1.0	1.0	313	1	31783129
F15777	264.0542	64.1	11529	C9H10F2N2O5	singleton	60.33	67.89	9989	21432415	1.0	0.81	1360	1	21457415
F15778	265.1038	229.38	11530	C9H14N2O6	singleton	226.1	233.38	9991	3368404	1.0	0.99	85	1	3391414
F15779	265.1065	229.38	_singleton_11531	C14H14O4	singleton	226.42	233.38	9992	2718296	1.0	0.99	239	1	2740305
F15781	265.1065	473.05	_singleton_11533	C14H14O4	singleton	469.07	476.37	9992	1676561	0.72	0.91	8	1	1706535
F15782	265.1065	543.22	11534	C14H14O4	singleton	541.59	545.48	9992	1130139	0.8	0.99	20	1	1154593
F15784	269.0363	33.05	_singleton_11535	C8H10ClF5O2	singleton	31.6	36.2	9994	1668530	1.0	0.99	301	1	1683537
F15785	269.0363	40.34	_singleton_11536	C8H10ClF5O2	singleton	36.52	43.22	9994	1691210	0.98	0.79	125	1	1713217
F15786	269.0363	250.86	11537	C8H10ClF5O2	singleton	246.89	254.85	9994	9108709	1.0	0.99	612	1	9169866
F15799	271.1672	629.82	kp1801_270.1596		M0,M+H+	626.34	633.61	9999	11282050	1.0	0.89	41	1	11306050
F15804	273.1099	503.8	kp1802_272.1022		M0,M+H+	500.18	507.7	10000	27784106	1.0	0.96	68	1	27808106
F15805	275.1255	346.31	_singleton_5913	C14H20O4	singleton	342.43	350.26	10001	1885996	0.87	0.97	20	1	1924941
F15806	275.1255	387.64	_singleton_5914	C14H20O4	singleton	383.72	391.67	10001	3616175	1.0	0.98	35	1	3651027
F15807	275.1255	488.68	_singleton_5915	C14H20O4	singleton	485.68	491.31	10001	2217806	0.99	0.93	8	1	2231982
F15808	275.1255	496.24	_singleton_5916	C14H20O4	singleton	492.29	500.18	10001	7230248	1.0	0.96	25	1	7302002
F15809	275.1255	520.39	5917	C14H20O4	singleton	517.16	524.32	10001	1890461	0.78	0.98	5	1	1911413
F15810	275.161	535.4	6026	C15H24O3	singleton	533.11	539.32	10002	1789588	0.71	0.96	13	1	1804638
F15815	277.215	609.8	kp1804_276.2084		M0,M+H+	606.31	613.63	10004	12668380	0.94	0.83	5	1	12692380
F15818	277.215	635.82	kp1805_276.2084		M0,M+H+	632.03	639.29	10004	21707573	1.0	0.82	12	1	21731573
F15829	281.1131	268.05	7330	C14H17NS2	singleton	264.68	272.12	10007	1856493	1.0	1.0	181	1	1885390
F15830	281.1371	424.76	_singleton_7221	C15H18O4	singleton	422.42	428.44	10008	2501580	1.0	0.97	9	1	2520580
F15831	281.1371	438.09	_singleton_7222	C15H18O4	singleton	434.76	440.03	10008	1071427	0.76	0.8	3	1	1088427
F15833	281.1371	469.39	kp1806_280.1301		M0,M+H+	465.41	473.38	10008	22184559	1.0	0.99	92	1	22209559
F15834	281.1371	479.27	_singleton_7223	C15H18O4	singleton	476.04	481.47	10008	3317058	1.0	0.88	12	1	3335058
F15835	281.1371	517.16	_singleton_7224	C15H18O4	singleton	513.57	519.75	10008	2853155	1.0	0.83	7	1	2873155
F15836	281.1371	521.39	_singleton_7225	C15H18O4	singleton	519.75	523.01	10008	2626479	1.0	0.72	12	1	2637479
F15837	281.1371	524.97	_singleton_7226	C15H18O4	singleton	523.01	527.25	10008	3305009	1.0	0.83	13	1	3319009
F15838	281.1371	529.52	_singleton_7227	C15H18O4	singleton	527.25	533.44	10008	2041876	1.0	0.85	6	1	2061876
F15839	281.1371	542.9	_singleton_7228	C15H18O4	singleton	539.32	546.79	10008	2002694	0.99	0.85	7	1	2026694
F15840	281.1371	552.6	7229	C15H18O4	singleton	549.07	556.46	10008	4352268	1.0	0.9	17	1	4376268
F15843	281.1568	687.33	11539	C15H22O2Si	singleton	683.56	691.09	10009	79654859	1.0	0.96	325	1	79679859
F15845	281.1726	533.76	kp1807_258.183		M0,Na/H	530.18	537.36	10010	7127313	1.0	0.96	11	1	7150313
F15846	281.1726	555.47	kp1808_280.1652		M0,M+H+	551.66	559.35	10010	15159066	1.0	0.96	23	1	15184066
F15847	281.1726	570.0	kp1809_280.1652		M0,M+H+	566.14	573.83	10010	13248509	1.0	0.92	24	1	13273509
F15848	281.1726	580.13	6509	C14H26O4	singleton	576.34	583.01	10010	6865803	1.0	0.9	14	1	6887803
F15849	281.1726	586.54	kp1810_258.183		M0,Na/H	583.01	590.39	10010	13245012	1.0	0.93	23	1	13269012
F15851	283.2057	456.17	7027	C20H26O	singleton	452.28	459.77	10011	1781318	0.96	1.0	61	1	1801593
F15854	283.6589	674.47	kp1811_282.6519		M0,M+H+	670.72	678.22	10012	147468618	1.0	0.88	145	1	147493618
F15858	286.1916	605.05	7485	C19H26O2	singleton	601.58	608.85	10013	3202699	1.0	0.93	282	1	3231395
F15860	288.1428	687.64	11541	C11H20N4O5	singleton	684.19	690.78	10014	3619703	1.0	0.99	131	1	3688161
F15862	289.1413	533.76	7142	C15H22O4	singleton	529.85	537.68	10016	23968645	1.0	0.97	157	1	23993645
F15867	289.1772	599.67	kp1812_288.17		M0,M+H+	595.84	603.48	10017	6860302	1.0	0.98	18	1	6865407
F15868	289.1772	621.26	kp1957_266.1879		M0,Na/H	617.76	625.07	10017	5191622	1.0	0.98	12	1	5225381
F15869	290.1425	410.07	_singleton_11542	C16H20ClN3	singleton	406.45	413.77	10020	1875330	0.8	1.0	193	1	1904500
F15870	290.1425	533.44	11543	C16H20ClN3	singleton	530.83	537.36	10020	3295303	0.95	0.99	356	1	3322280
F15876	295.1173	463.75	11546	C16H16F3NO	singleton	460.43	467.09	10022	2398144	1.0	1.0	120	1	2418280
F15877	297.0558	60.96	5950	C15H14O3S	singleton	57.15	64.1	10023	4420210	0.79	0.82	291	1	4470165
F15878	297.1086	492.95	11547	C12H25I	singleton	490.33	496.9	10024	1718067	0.83	0.95	23	1	1739300
F15881	297.1695	552.92	kp1814_296.1621		M0,M+H+	549.07	556.78	10026	42860137	1.0	0.98	113	1	42885137
F15882	297.1695	592.31	kp496_296.1618		M0,M+H+	588.47	596.16	10026	178321667	1.0	0.99	879	1	178346667
F15883	299.11	413.1	kp1815_257.0751		M0,ACN	410.4	416.77	10027	14232956	1.0	1.0	1840	1	14252956
F15890	299.1845	636.77	kp1817_298.1773		M0,M+H+	633.93	640.24	10029	54795389	1.0	0.97	2364	1	54816389
F15892	299.1855	636.77	6837	C17H19N3O	singleton	633.61	640.24	10030	54840285	1.0	0.97	2206	1	54862285
F15893	301.1629	575.4	kp2537_600.8137		M0,M+H+, 2x charged	573.19	578.86	10032	4051683	1.0	0.93	56	1	4165560
F15895	301.1763	576.34	kp597_278.1874		M0,Na/H	572.55	579.81	10033	1072156650	1.0	0.93	92	1	1072180650
F15904	306.0014	34.31	11550	C11H16BrO3P	singleton	32.74	37.47	10039	1359809	1.0	0.98	175	1	1375817
F15911	315.0749	481.47	_singleton_11554	C10H20O7P2	singleton	477.69	484.03	10047	1594092	0.84	0.79	5	1	1611451
F15912	315.0749	827.96	11555	C10H20O7P2	singleton	824.51	831.75	10047	2237800	0.91	0.93	42	1	2262731
F15913	316.024	674.47	11556	C12H17BrN2OS	singleton	671.03	678.22	10048	3600517	1.0	0.89	269	1	3670721
F15921	316.2829	718.47	11560	C16H36N4O2	singleton	714.71	721.93	10050	2120149	0.76	0.91	87	1	2168951
F15922	317.1258	476.04	8869	C17H19NO5	singleton	472.72	478.65	10051	1691378	1.0	1.0	81	1	1710387
F15923	317.1724	516.83	kp1818_316.1648		M0,M+H+	512.91	520.74	10052	61048637	1.0	0.87	81	1	61073637
F15926	317.1724	555.81	_singleton_6175	C17H26O4	singleton	551.97	559.35	10052	6857547	0.84	0.75	5	1	6881547
F15928	317.1724	582.69	6176	C17H26O4	singleton	578.86	585.25	10052	5709315	0.85	0.88	4	1	5730315
F15932	319.1152	460.1	9007	C15H17N3O5	singleton	456.81	464.09	10054	3622911	1.0	0.99	73	1	3650492
F15933	319.1638	215.41	11561	C15H21F3N2O2	singleton	212.68	219.5	10056	3833085	1.0	1.0	490	1	3854665
F15934	319.1897	515.53	_singleton_11562	C19H24O3	singleton	511.94	518.78	10057	1396520	0.9	0.84	9	1	1435750
F15935	319.1897	544.19	11563	C19H24O3	singleton	540.29	548.09	10057	2420767	1.0	0.98	12	1	2449449
F15937	321.2397	640.87	kp527_298.2504		M0,Na/H	638.03	643.07	10058	12882312	1.0	0.95	18	1	12899312
F15938	321.2397	645.59	kp528_298.2504		M0,Na/H	643.07	649.37	10058	19264424	1.0	0.93	28	1	19285424
F15939	321.2397	663.49	_singleton_6970	C15H29NO5	singleton	660.36	663.8	10058	5069183	0.82	0.79	8	1	5081183
F15943	322.1483	384.05	kp1819_321.1414		M0,M+H+	380.4	387.64	10059	46629201	1.0	0.97	177	1	46652201
F15947	329.2324	607.9	7358	C18H30O4	singleton	606.63	611.71	10061	5085903	1.0	1.0	63	1	5149293
F15948	331.1867	570.32	kp1055_330.1796		M0,M+H+	566.46	573.83	10062	208623651	1.0	0.98	398	1	208647651
F15949	331.1882	515.86	kp2193_330.1814		M0,M+H+	512.91	519.75	10063	5494903	0.8	0.99	9	1	5516903
F15950	331.1882	564.85	kp1820_308.1984		M0,Na/H	560.96	566.79	10063	10066160	0.9	0.99	14	1	10085160
F15951	331.1882	570.32	11565	C18H25N3O3	singleton	566.79	573.83	10063	208624651	1.0	0.98	246	1	208647651
F15952	331.2252	448.96	kp1821_330.2183		M0,M+H+	446.02	452.61	10064	5329363	1.0	0.98	44	1	5350363
F15953	331.2252	456.17	kp1822_330.2183		M0,M+H+	452.61	460.1	10064	17415252	1.0	0.99	127	1	17439252
F15954	331.2252	466.76	kp1823_330.2183		M0,M+H+	462.75	470.38	10064	8846535	1.0	0.98	71	1	8870535
F15955	331.2252	483.06	kp1824_330.2183		M0,M+H+	480.53	487.02	10064	6572685	1.0	0.97	72	1	6593685
F15956	331.2252	493.93	kp1825_330.2183		M0,M+H+	490.0	497.55	10064	9255436	1.0	0.96	83	1	9279436
F15957	331.2252	503.14	kp1826_330.2177		M0,M+H+	499.2	506.4	10064	6875665	1.0	0.98	67	1	6898665
F15958	331.2252	521.71	_singleton_7523	C21H28O2	singleton	517.81	525.63	10064	3423192	1.0	0.95	19	1	3448192
F15959	331.2252	550.38	7524	C21H28O2	singleton	547.44	552.29	10064	1230995	0.92	0.96	6	1	1246995
F15962	333.1986	428.44	_singleton_8747	C19H26N2S	singleton	425.76	431.09	10066	1191348	1.0	0.99	137	1	1228708
F15963	333.1986	552.92	8748	C19H26N2S	singleton	550.05	556.78	10066	2080236	1.0	0.97	206	1	2102245
F15967	335.2195	577.28	kp1827_312.2296		M0,Na/H	574.77	579.81	10068	7783146	1.0	0.93	14	1	7800146
F15968	335.2195	595.2	_singleton_8656	C18H32O4	singleton	592.31	598.71	10068	6585353	0.84	0.88	8	1	6606353
F15971	335.2195	635.82	kp1828_312.2296		M0,Na/H	632.66	638.66	10068	14708219	1.0	0.95	30	1	14728219
F15973	337.062	33.37	kp773_336.0545		M0,M+H+	31.6	35.57	10069	2975739	1.0	0.96	103	1	3012219
F15976	337.062	44.48	_singleton_11566	C16H14N2O3S	singleton	43.54	45.43	10069	814017	1.0	0.91	35	1	862538
F15977	337.062	48.91	11567	C16H14N2O3S	singleton	45.43	51.15	10069	2115653	1.0	0.87	35	1	2062939
F15979	337.1158	221.18	11568	C16H19NO7	singleton	218.48	224.82	10070	2698391	1.0	1.0	334	1	2719491
F15983	339.1779	527.58	_singleton_7800	C16H28O6	singleton	523.99	531.48	10072	1217298	1.0	0.99	36	1	1236655
F15984	339.1779	536.05	7801	C16H28O6	singleton	533.44	539.97	10072	1994625	1.0	0.97	78	1	2023690
F15985	340.1905	536.05	_singleton_11569	C19H24N4O2	singleton	533.11	539.97	10073	1439532	0.81	0.91	14	1	1465646
F15986	340.1905	621.26	11570	C19H24N4O2	singleton	617.44	623.8	10073	1053597	0.86	0.97	66	1	1069472
F15989	341.1106	383.06	kp803_340.1029		M0,M+H+	379.08	386.32	10074	24038122	1.0	0.84	753	1	24061122
F15990	341.1365	304.94	11571	C12H22N2O6S	singleton	302.6	307.99	10075	869476	0.78	0.98	110	1	882568
F15995	351.2299	729.79	kp1028_328.24		M0,Na/H	726.02	733.26	10081	31254260	1.0	0.95	846	1	31278260
F16001	353.2437	717.85	kp2089_330.2549		M0,Na/H	714.08	721.61	10084	29594477	1.0	0.89	857	1	29619477
F16005	360.1854	473.71	11575	C18H23N5S	singleton	470.71	477.69	10085	3726894	1.0	1.0	420	1	3752093
F16008	361.1969	627.61	11577	C17H24N6O3	singleton	625.07	631.4	10087	2091417	1.0	0.98	50	1	2123139
F16012	365.1917	390.33	_singleton_8744	C18H30O6	singleton	386.98	393.02	10089	1257700	1.0	1.0	135	1	1280242
F16013	365.1917	563.88	8745	C18H30O6	singleton	561.28	567.76	10089	1379411	1.0	0.9	72	1	1402176
F16014	367.1885	439.07	7834	C21H28O4	singleton	436.76	440.97	10090	1491214	1.0	1.0	164	1	1505219
F16015	367.1885	580.45	kp2191_328.225		M0,K/H	576.65	583.97	10090	3180900	1.0	0.89	41	1	3210177
F16028	373.1972	588.47	11588	C20H30O5	singleton	584.61	592.31	10092	3187802	1.0	0.99	37	1	3207979
F16030	373.2737	564.52	kp1829_372.266		M0,M+H+	560.64	567.76	10093	7212714	0.81	0.83	6	1	7235714
F16031	373.2737	575.71	11587	C24H36O3	singleton	571.91	577.91	10093	7055087	0.76	0.83	6	1	7075087
F16032	373.2737	583.65	kp1830_372.266		M0,M+H+	579.81	587.5	10093	13397152	0.97	0.93	12	1	13422152
F16033	373.2737	600.3	kp815_372.2655		M0,M+H+	596.48	604.11	10093	56392783	1.0	0.96	87	1	56417783
F16034	373.2737	623.16	kp1831_372.266		M0,M+H+	619.98	626.97	10093	12349007	1.0	0.9	13	1	12372007
F16035	375.1536	388.31	kp1832_374.1466		M0,M+H+	385.35	392.35	10094	5775371	1.0	1.0	718	1	5806027
F16036	375.1536	461.43	_singleton_8477	C19H19NO6	singleton	457.46	465.41	10094	1820546	1.0	1.0	110	1	1846310
F16037	375.1536	482.1	_singleton_8478	C19H19NO6	singleton	480.21	486.03	10094	1642759	1.0	0.95	55	1	1671406
F16038	375.1536	556.14	_singleton_8479	C19H19NO6	singleton	552.92	558.38	10094	4592776	1.0	0.98	37	1	4569614
F16039	375.1536	560.31	kp1833_374.1466		M0,M+H+	558.38	564.2	10094	5598174	1.0	0.98	37	1	5623212
F16040	375.1536	775.76	_singleton_8480	C19H19NO6	singleton	772.61	777.33	10094	883917	0.83	0.97	84	1	934529
F16041	375.1536	779.22	8481	C19H19NO6	singleton	777.33	783.0	10094	1080028	0.84	0.89	83	1	1112480
F16042	377.1711	601.58	_singleton_11589	C15H31O7P	singleton	600.3	602.85	10095	568949	0.72	0.99	53	1	577951
F16043	377.1711	776.7	11590	C15H31O7P	singleton	772.93	779.85	10095	2547343	0.74	0.83	180	1	2636662
F16046	379.2821	750.87	kp1016_356.2922		M0,Na/H	747.09	754.65	10096	36893254	1.0	0.93	77	1	36918254
F16049	381.258	641.5	_singleton_11591	C21H36N2O2S	singleton	637.72	643.7	10098	11154014	0.95	0.93	18	1	11241921
F16050	381.258	644.96	_singleton_11592	C21H36N2O2S	singleton	643.7	648.74	10098	8458175	0.94	0.88	17	1	8563508
F16051	381.258	651.89	_singleton_11593	C21H36N2O2S	singleton	650.0	653.78	10098	4012990	0.74	0.95	10	1	4068686
F16055	381.3122	622.53	kp1834_380.3055		M0,M+H+	618.71	626.34	10099	9761630	1.0	0.97	189	1	9868509
F16056	385.2786	482.74	_singleton_11597	C18H38O7	singleton	480.53	484.69	10100	1030298	0.78	0.99	132	1	1044713
F16059	385.2786	679.47	kp2427_769.5503		M0,M+H+, 2x charged	675.72	682.93	10100	3614516	0.81	0.8	3	1	3641948
F16060	385.2786	684.19	_singleton_11599	C18H38O7	singleton	682.93	685.76	10100	1784770	0.81	0.81	3	1	1696750
F16061	385.2786	687.95	_singleton_11600	C18H38O7	singleton	685.76	689.21	10100	2338349	0.82	0.87	3	1	2321166
F16063	385.2786	697.07	_singleton_11601	C18H38O7	singleton	693.61	699.28	10100	3822483	0.82	0.73	3	1	3894627
F16065	385.2786	711.88	_singleton_11602	C18H38O7	singleton	708.72	715.65	10100	4488300	0.82	0.91	3	1	4482100
F16066	385.2786	723.5	_singleton_11603	C18H38O7	singleton	720.04	725.7	10100	3156277	0.82	0.9	4	1	3180300
F16067	385.2786	727.59	kp2573_1153.8219		M0,M+H+, 3x charged	725.7	730.74	10100	3168897	0.81	0.94	4	1	3253078
F16069	385.2786	747.4	_singleton_11605	C18H38O7	singleton	744.25	748.98	10100	3805099	0.84	0.8	4	1	3746438
F16070	385.2786	750.55	_singleton_11606	C18H38O7	singleton	748.98	751.5	10100	2280446	0.84	0.85	4	1	2321554
F16071	385.2786	755.28	_singleton_11607	C18H38O7	singleton	751.5	756.86	10100	4675834	0.85	0.78	5	1	4653510
F16072	385.2786	758.43	_singleton_11608	C18H38O7	singleton	756.86	759.06	10100	2003958	0.84	0.96	4	1	1969875
F16075	385.2786	769.78	_singleton_11609	C18H38O7	singleton	766.94	771.35	10100	3760332	0.83	0.81	5	1	3782710
F16077	385.2786	780.48	_singleton_11611	C18H38O7	singleton	777.65	783.95	10100	5472583	0.88	0.78	5	1	5515422
F16078	385.2786	785.52	_singleton_11612	C18H38O7	singleton	783.95	787.09	10100	2793849	0.85	0.73	5	1	2814811
F16079	385.2786	787.72	kp2432_769.5503		M0,M+H+, 2x charged	787.09	791.5	10100	3594673	0.86	0.8	5	1	3659406
F16080	385.2786	799.06	_singleton_11613	C18H38O7	singleton	796.85	800.63	10100	2482811	0.81	0.86	4	1	2524277
F16081	385.2786	801.89	_singleton_11614	C18H38O7	singleton	800.63	804.72	10100	2427295	0.81	0.86	4	1	2501917
F16083	385.2786	826.08	kp2433_769.5503		M0,M+H+, 2x charged	822.64	829.22	10100	4847026	0.89	0.87	5	1	4841301
F16084	396.264	636.14	_singleton_8396	C19H41O6P	singleton	634.24	638.98	10103	1002000	0.73	0.87	4	1	1013172
F16085	396.264	645.91	_singleton_8397	C19H41O6P	singleton	642.13	647.48	10103	1676583	0.76	0.83	4	1	1607395
F16087	396.264	666.63	_singleton_8398	C19H41O6P	singleton	662.86	668.83	10103	1651871	0.8	0.86	5	1	1656317
F16088	396.264	670.09	_singleton_8399	C19H41O6P	singleton	668.83	672.91	10103	1203718	0.8	0.95	5	1	1251508
F16089	396.264	678.85	_singleton_8400	C19H41O6P	singleton	676.03	680.42	10103	1204922	0.77	0.78	3	1	1241561
F16092	396.264	692.67	_singleton_8401	C19H41O6P	singleton	691.09	694.56	10103	1129019	0.8	0.93	3	1	1162088
F16097	396.264	754.02	_singleton_8405	C19H41O6P	singleton	752.44	757.17	10103	673974	0.75	0.95	3	1	682701
F16098	396.264	762.53	_singleton_8406	C19H41O6P	singleton	760.32	765.36	10103	1122664	0.75	0.79	4	1	1135518
F16100	396.264	779.54	_singleton_8407	C19H41O6P	singleton	777.96	781.43	10103	1282867	0.8	0.92	8	1	1337458
F16101	396.264	783.0	_singleton_8408	C19H41O6P	singleton	781.43	785.52	10103	2295578	0.77	0.83	11	1	2402450
F16103	396.264	802.21	kp2437_791.5198		M0,M+H+, 2x charged	798.43	804.41	10103	3625115	0.77	0.77	14	1	3739962
F16105	396.264	813.22	_singleton_8409	C19H41O6P	singleton	811.65	815.43	10103	1096855	0.79	0.94	7	1	1133490
F16112	416.2833	636.14	11616	C20H33F2N5O	singleton	634.24	636.46	10105	1351774	0.97	0.92	56	1	1359774
F16114	422.2843	735.77	_singleton_11617	C25H42O3S	singleton	732.0	737.34	10107	13108101	1.0	0.8	981	1	13126101
F16116	429.3195	682.3	11619	C24H44O6	singleton	679.47	684.82	10109	1199366	1.0	0.94	126	1	1226248
F16128	436.2805	593.59	_singleton_9139	C25H40O6	singleton	591.67	597.44	10114	1046872	0.98	0.91	127	1	1082245
F16129	436.2805	604.74	kp1837_435.2732		M0,M+H+	601.9	608.53	10114	9523030	1.0	0.99	863	1	9531162
F16130	436.2805	671.66	9140	C25H40O6	singleton	668.52	674.16	10114	4961802	1.0	0.98	63	1	5023475
F16146	451.2118	828.27	11638	C27H30O6	singleton	824.51	829.85	10118	1475716	1.0	0.86	160	1	1493722
F16147	457.2576	823.89	11639	C27H36O6	singleton	822.32	826.7	10119	1127683	1.0	0.91	38	1	1112388
F16150	491.2615	472.06	9530	C25H40O8	singleton	469.39	476.04	10123	1683073	0.89	0.98	62	1	1704410
F16154	504.3048	675.41	_singleton_11642	C23H48NO7P	singleton	672.6	679.16	10124	24529270	1.0	0.94	87	1	24551270
F16157	507.2584	455.84	kp1838_506.2507		M0,M+H+	452.28	459.77	10125	3304620	1.0	1.0	54	1	3331866
F16174	528.3063	672.29	kp1293_527.3001		M0,M+H+	668.52	674.78	10129	20243392	1.0	0.98	47	1	20264392
F16175	528.3063	681.36	kp1840_527.3001		M0,M+H+	677.59	685.13	10129	10430632	0.97	0.95	20	1	10455632
F16176	547.2158	510.61	_singleton_9750	C24H27N5O9	singleton	506.72	514.55	10130	1943679	0.73	0.96	21	1	1976170
F16177	547.2158	591.99	9751	C24H27N5O9	singleton	588.15	595.84	10130	7469310	0.81	0.96	73	1	7536463
F16179	568.3393	651.89	kp1612_567.3309		M0,M+H+	648.43	655.67	10132	87021271	0.76	0.97	30	1	87045271
F16180	568.3393	660.36	kp1613_567.3311		M0,M+H+	656.61	664.12	10132	622601766	1.0	0.98	210	1	622626766
F16181	570.3547	673.53	kp1842_569.3472		M0,M+H+	669.78	677.28	10133	66230669	1.0	0.92	103	1	66255669
F16182	570.3547	683.25	kp1843_569.3472		M0,M+H+	679.79	686.7	10133	28127976	0.95	0.94	50	1	28150976
F16189	613.2652	601.26	kp1345_612.2572		M0,M+H+	597.76	605.05	10137	20894229	0.78	0.95	56	1	20918229
F16193	613.2652	778.59	kp1346_612.2572		M0,M+H+	775.13	782.37	10137	56262917	0.84	0.91	17	1	56286917
F16209	619.4883	813.85	kp1845_618.4819		M0,M+H+	810.39	817.31	10138	12781327	0.74	0.83	5	1	12768261
F16210	619.4883	822.32	11660	C36H68O6	singleton	821.38	825.14	10138	7449754	0.73	0.86	4	1	7470162
F16217	635.4537	824.83	11665	C33H66NO8P	singleton	821.07	828.59	10140	4965127	1.0	0.95	13	1	5063781
F16218	660.4407	673.85	kp1846_659.4346		M0,M+H+	670.09	672.91	10141	2391743	0.74	0.92	149	1	1091750
F16219	660.4407	676.34	kp1847_659.4346		M0,M+H+	674.78	680.1	10141	4330798	0.75	0.82	203	1	2898224
F16221	660.4407	738.28	kp1848_659.4346		M0,M+H+	734.52	742.05	10141	16130122	1.0	0.93	178	1	16362404
F16244	802.5357	636.46	_singleton_11679	C44H78NO8P	singleton	634.88	639.29	10147	1728186	0.74	0.82	3	1	1657102
